-0.20	0.50	11	11	-4.666116e-01	1.861080e-01	-5.333223e-01	1.438887e-01	4.702479e-01	1.767185e-01	0.000000e+00	0.000000e+00
-0.10	0.50	11	11	-2.416529e-01	2.398378e-01	-3.901157e-01	1.021917e-01	2.874380e-01	1.824766e-01	0.000000e+00	0.000000e+00
0.00	0.50	11	11	-1.768595e-02	2.269736e-01	-2.861157e-01	7.804366e-02	1.854545e-01	1.320470e-01	9.113194e-01	-8.727823e-01
0.10	0.50	11	11	2.466116e-01	2.118952e-01	-3.856529e-01	1.009203e-01	2.766942e-01	1.707546e-01	0.000000e+00	0.000000e+00
0.20	0.50	11	11	4.687603e-01	1.799759e-01	-5.418512e-01	1.259310e-01	4.704132e-01	1.756103e-01	0.000000e+00	0.000000e+00
0.30	0.50	11	11	5.613223e-01	1.768119e-01	-6.885620e-01	1.627507e-01	5.636364e-01	1.692904e-01	0.000000e+00	0.000000e+00
0.40	0.50	11	11	6.679339e-01	1.065339e-01	-8.418843e-01	1.364325e-01	6.679339e-01	1.065339e-01	0.000000e+00	0.000000e+00
0.50	0.50	11	11	7.383471e-01	1.116420e-01	-1.030331e+00	1.507582e-01	7.383471e-01	1.116420e-01	0.000000e+00	0.000000e+00
0.60	0.50	11	11	7.968595e-01	8.753451e-02	-1.186876e+00	1.498622e-01	7.968595e-01	8.753451e-02	0.000000e+00	0.000000e+00
0.70	0.50	11	11	8.505785e-01	6.494501e-02	-1.358380e+00	1.290614e-01	8.505785e-01	6.494501e-02	0.000000e+00	0.000000e+00
0.80	0.50	11	11	8.702479e-01	5.473920e-02	-1.486281e+00	1.167008e-01	8.702479e-01	5.473920e-02	0.000000e+00	0.000000e+00
0.90	0.50	11	11	9.039669e-01	4.962505e-02	-1.651421e+00	1.166106e-01	9.039669e-01	4.962505e-02	0.000000e+00	0.000000e+00
1.00	0.50	11	11	9.315702e-01	3.754796e-02	-1.803471e+00	1.038536e-01	9.315702e-01	3.754796e-02	0.000000e+00	0.000000e+00
-1.00	0.50	12	12	-9.327778e-01	3.786958e-02	-1.811389e+00	1.021222e-01	9.327778e-01	3.786958e-02	0.000000e+00	0.000000e+00
-0.90	0.50	12	12	-9.125000e-01	4.155076e-02	-1.669167e+00	1.015277e-01	9.125000e-01	4.155076e-02	0.000000e+00	0.000000e+00
-0.80	0.50	12	12	-8.759722e-01	6.077099e-02	-1.504250e+00	1.250595e-01	8.759722e-01	6.077099e-02	0.000000e+00	0.000000e+00
-0.70	0.50	12	12	-8.447222e-01	6.171982e-02	-1.352972e+00	1.157524e-01	8.447222e-01	6.171982e-02	0.000000e+00	0.000000e+00
-0.60	0.50	12	12	-7.970833e-01	8.454889e-02	-1.186583e+00	1.368382e-01	7.970833e-01	8.454889e-02	0.000000e+00	0.000000e+00
-0.50	0.50	12	12	-7.333333e-01	1.195413e-01	-1.022083e+00	1.563792e-01	7.333333e-01	1.195413e-01	0.000000e+00	0.000000e+00
-0.40	0.50	12	12	-6.597222e-01	1.359906e-01	-8.472222e-01	1.547419e-01	6.597222e-01	1.359906e-01	0.000000e+00	0.000000e+00
-0.30	0.50	12	12	-5.895833e-01	1.399456e-01	-6.964583e-01	1.405750e-01	5.895833e-01	1.399456e-01	0.000000e+00	0.000000e+00
